subject_id,split,task,minute_index,window_start_sample,window_end_sample,window_start_sec,window_end_sec,symbol,target,target_minute,history_start_minute,history_end_minute,history_start_sec,prediction_time_sec,future_end_sec,history_start_sample,prediction_time_sample,future_end_sample,previous_label,current_label
c09,train,B_prediction,,,,,,,0,161.0,156.0,161.0,9360.0,9660.0,9720.0,936000.0,966000.0,972000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,162.0,157.0,162.0,9420.0,9720.0,9780.0,942000.0,972000.0,978000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,163.0,158.0,163.0,9480.0,9780.0,9840.0,948000.0,978000.0,984000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,164.0,159.0,164.0,9540.0,9840.0,9900.0,954000.0,984000.0,990000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,165.0,160.0,165.0,9600.0,9900.0,9960.0,960000.0,990000.0,996000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,166.0,161.0,166.0,9660.0,9960.0,10020.0,966000.0,996000.0,1002000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,167.0,162.0,167.0,9720.0,10020.0,10080.0,972000.0,1002000.0,1008000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,168.0,163.0,168.0,9780.0,10080.0,10140.0,978000.0,1008000.0,1014000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,169.0,164.0,169.0,9840.0,10140.0,10200.0,984000.0,1014000.0,1020000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,170.0,165.0,170.0,9900.0,10200.0,10260.0,990000.0,1020000.0,1026000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,171.0,166.0,171.0,9960.0,10260.0,10320.0,996000.0,1026000.0,1032000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,172.0,167.0,172.0,10020.0,10320.0,10380.0,1002000.0,1032000.0,1038000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,173.0,168.0,173.0,10080.0,10380.0,10440.0,1008000.0,1038000.0,1044000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,174.0,169.0,174.0,10140.0,10440.0,10500.0,1014000.0,1044000.0,1050000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,175.0,170.0,175.0,10200.0,10500.0,10560.0,1020000.0,1050000.0,1056000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,176.0,171.0,176.0,10260.0,10560.0,10620.0,1026000.0,1056000.0,1062000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,177.0,172.0,177.0,10320.0,10620.0,10680.0,1032000.0,1062000.0,1068000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,178.0,173.0,178.0,10380.0,10680.0,10740.0,1038000.0,1068000.0,1074000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,179.0,174.0,179.0,10440.0,10740.0,10800.0,1044000.0,1074000.0,1080000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,180.0,175.0,180.0,10500.0,10800.0,10860.0,1050000.0,1080000.0,1086000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,181.0,176.0,181.0,10560.0,10860.0,10920.0,1056000.0,1086000.0,1092000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,182.0,177.0,182.0,10620.0,10920.0,10980.0,1062000.0,1092000.0,1098000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,183.0,178.0,183.0,10680.0,10980.0,11040.0,1068000.0,1098000.0,1104000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,184.0,179.0,184.0,10740.0,11040.0,11100.0,1074000.0,1104000.0,1110000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,185.0,180.0,185.0,10800.0,11100.0,11160.0,1080000.0,1110000.0,1116000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,186.0,181.0,186.0,10860.0,11160.0,11220.0,1086000.0,1116000.0,1122000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,187.0,182.0,187.0,10920.0,11220.0,11280.0,1092000.0,1122000.0,1128000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,188.0,183.0,188.0,10980.0,11280.0,11340.0,1098000.0,1128000.0,1134000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,189.0,184.0,189.0,11040.0,11340.0,11400.0,1104000.0,1134000.0,1140000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,190.0,185.0,190.0,11100.0,11400.0,11460.0,1110000.0,1140000.0,1146000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,191.0,186.0,191.0,11160.0,11460.0,11520.0,1116000.0,1146000.0,1152000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,192.0,187.0,192.0,11220.0,11520.0,11580.0,1122000.0,1152000.0,1158000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,193.0,188.0,193.0,11280.0,11580.0,11640.0,1128000.0,1158000.0,1164000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,194.0,189.0,194.0,11340.0,11640.0,11700.0,1134000.0,1164000.0,1170000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,195.0,190.0,195.0,11400.0,11700.0,11760.0,1140000.0,1170000.0,1176000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,196.0,191.0,196.0,11460.0,11760.0,11820.0,1146000.0,1176000.0,1182000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,197.0,192.0,197.0,11520.0,11820.0,11880.0,1152000.0,1182000.0,1188000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,198.0,193.0,198.0,11580.0,11880.0,11940.0,1158000.0,1188000.0,1194000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,199.0,194.0,199.0,11640.0,11940.0,12000.0,1164000.0,1194000.0,1200000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,200.0,195.0,200.0,11700.0,12000.0,12060.0,1170000.0,1200000.0,1206000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,201.0,196.0,201.0,11760.0,12060.0,12120.0,1176000.0,1206000.0,1212000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,202.0,197.0,202.0,11820.0,12120.0,12180.0,1182000.0,1212000.0,1218000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,203.0,198.0,203.0,11880.0,12180.0,12240.0,1188000.0,1218000.0,1224000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,204.0,199.0,204.0,11940.0,12240.0,12300.0,1194000.0,1224000.0,1230000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,205.0,200.0,205.0,12000.0,12300.0,12360.0,1200000.0,1230000.0,1236000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,206.0,201.0,206.0,12060.0,12360.0,12420.0,1206000.0,1236000.0,1242000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,207.0,202.0,207.0,12120.0,12420.0,12480.0,1212000.0,1242000.0,1248000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,208.0,203.0,208.0,12180.0,12480.0,12540.0,1218000.0,1248000.0,1254000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,209.0,204.0,209.0,12240.0,12540.0,12600.0,1224000.0,1254000.0,1260000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,210.0,205.0,210.0,12300.0,12600.0,12660.0,1230000.0,1260000.0,1266000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,211.0,206.0,211.0,12360.0,12660.0,12720.0,1236000.0,1266000.0,1272000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,212.0,207.0,212.0,12420.0,12720.0,12780.0,1242000.0,1272000.0,1278000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,213.0,208.0,213.0,12480.0,12780.0,12840.0,1248000.0,1278000.0,1284000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,214.0,209.0,214.0,12540.0,12840.0,12900.0,1254000.0,1284000.0,1290000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,215.0,210.0,215.0,12600.0,12900.0,12960.0,1260000.0,1290000.0,1296000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,216.0,211.0,216.0,12660.0,12960.0,13020.0,1266000.0,1296000.0,1302000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,217.0,212.0,217.0,12720.0,13020.0,13080.0,1272000.0,1302000.0,1308000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,218.0,213.0,218.0,12780.0,13080.0,13140.0,1278000.0,1308000.0,1314000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,219.0,214.0,219.0,12840.0,13140.0,13200.0,1284000.0,1314000.0,1320000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,220.0,215.0,220.0,12900.0,13200.0,13260.0,1290000.0,1320000.0,1326000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,221.0,216.0,221.0,12960.0,13260.0,13320.0,1296000.0,1326000.0,1332000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,222.0,217.0,222.0,13020.0,13320.0,13380.0,1302000.0,1332000.0,1338000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,223.0,218.0,223.0,13080.0,13380.0,13440.0,1308000.0,1338000.0,1344000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,224.0,219.0,224.0,13140.0,13440.0,13500.0,1314000.0,1344000.0,1350000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,225.0,220.0,225.0,13200.0,13500.0,13560.0,1320000.0,1350000.0,1356000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,226.0,221.0,226.0,13260.0,13560.0,13620.0,1326000.0,1356000.0,1362000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,227.0,222.0,227.0,13320.0,13620.0,13680.0,1332000.0,1362000.0,1368000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,228.0,223.0,228.0,13380.0,13680.0,13740.0,1338000.0,1368000.0,1374000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,229.0,224.0,229.0,13440.0,13740.0,13800.0,1344000.0,1374000.0,1380000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,230.0,225.0,230.0,13500.0,13800.0,13860.0,1350000.0,1380000.0,1386000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,231.0,226.0,231.0,13560.0,13860.0,13920.0,1356000.0,1386000.0,1392000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,232.0,227.0,232.0,13620.0,13920.0,13980.0,1362000.0,1392000.0,1398000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,233.0,228.0,233.0,13680.0,13980.0,14040.0,1368000.0,1398000.0,1404000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,234.0,229.0,234.0,13740.0,14040.0,14100.0,1374000.0,1404000.0,1410000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,235.0,230.0,235.0,13800.0,14100.0,14160.0,1380000.0,1410000.0,1416000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,236.0,231.0,236.0,13860.0,14160.0,14220.0,1386000.0,1416000.0,1422000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,237.0,232.0,237.0,13920.0,14220.0,14280.0,1392000.0,1422000.0,1428000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,238.0,233.0,238.0,13980.0,14280.0,14340.0,1398000.0,1428000.0,1434000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,239.0,234.0,239.0,14040.0,14340.0,14400.0,1404000.0,1434000.0,1440000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,240.0,235.0,240.0,14100.0,14400.0,14460.0,1410000.0,1440000.0,1446000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,241.0,236.0,241.0,14160.0,14460.0,14520.0,1416000.0,1446000.0,1452000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,242.0,237.0,242.0,14220.0,14520.0,14580.0,1422000.0,1452000.0,1458000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,243.0,238.0,243.0,14280.0,14580.0,14640.0,1428000.0,1458000.0,1464000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,244.0,239.0,244.0,14340.0,14640.0,14700.0,1434000.0,1464000.0,1470000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,245.0,240.0,245.0,14400.0,14700.0,14760.0,1440000.0,1470000.0,1476000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,246.0,241.0,246.0,14460.0,14760.0,14820.0,1446000.0,1476000.0,1482000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,247.0,242.0,247.0,14520.0,14820.0,14880.0,1452000.0,1482000.0,1488000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,248.0,243.0,248.0,14580.0,14880.0,14940.0,1458000.0,1488000.0,1494000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,249.0,244.0,249.0,14640.0,14940.0,15000.0,1464000.0,1494000.0,1500000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,250.0,245.0,250.0,14700.0,15000.0,15060.0,1470000.0,1500000.0,1506000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,251.0,246.0,251.0,14760.0,15060.0,15120.0,1476000.0,1506000.0,1512000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,252.0,247.0,252.0,14820.0,15120.0,15180.0,1482000.0,1512000.0,1518000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,253.0,248.0,253.0,14880.0,15180.0,15240.0,1488000.0,1518000.0,1524000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,254.0,249.0,254.0,14940.0,15240.0,15300.0,1494000.0,1524000.0,1530000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,255.0,250.0,255.0,15000.0,15300.0,15360.0,1500000.0,1530000.0,1536000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,256.0,251.0,256.0,15060.0,15360.0,15420.0,1506000.0,1536000.0,1542000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,257.0,252.0,257.0,15120.0,15420.0,15480.0,1512000.0,1542000.0,1548000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,258.0,253.0,258.0,15180.0,15480.0,15540.0,1518000.0,1548000.0,1554000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,259.0,254.0,259.0,15240.0,15540.0,15600.0,1524000.0,1554000.0,1560000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,260.0,255.0,260.0,15300.0,15600.0,15660.0,1530000.0,1560000.0,1566000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,261.0,256.0,261.0,15360.0,15660.0,15720.0,1536000.0,1566000.0,1572000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,262.0,257.0,262.0,15420.0,15720.0,15780.0,1542000.0,1572000.0,1578000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,263.0,258.0,263.0,15480.0,15780.0,15840.0,1548000.0,1578000.0,1584000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,264.0,259.0,264.0,15540.0,15840.0,15900.0,1554000.0,1584000.0,1590000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,265.0,260.0,265.0,15600.0,15900.0,15960.0,1560000.0,1590000.0,1596000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,266.0,261.0,266.0,15660.0,15960.0,16020.0,1566000.0,1596000.0,1602000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,267.0,262.0,267.0,15720.0,16020.0,16080.0,1572000.0,1602000.0,1608000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,268.0,263.0,268.0,15780.0,16080.0,16140.0,1578000.0,1608000.0,1614000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,269.0,264.0,269.0,15840.0,16140.0,16200.0,1584000.0,1614000.0,1620000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,270.0,265.0,270.0,15900.0,16200.0,16260.0,1590000.0,1620000.0,1626000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,271.0,266.0,271.0,15960.0,16260.0,16320.0,1596000.0,1626000.0,1632000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,272.0,267.0,272.0,16020.0,16320.0,16380.0,1602000.0,1632000.0,1638000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,273.0,268.0,273.0,16080.0,16380.0,16440.0,1608000.0,1638000.0,1644000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,274.0,269.0,274.0,16140.0,16440.0,16500.0,1614000.0,1644000.0,1650000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,275.0,270.0,275.0,16200.0,16500.0,16560.0,1620000.0,1650000.0,1656000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,276.0,271.0,276.0,16260.0,16560.0,16620.0,1626000.0,1656000.0,1662000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,277.0,272.0,277.0,16320.0,16620.0,16680.0,1632000.0,1662000.0,1668000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,278.0,273.0,278.0,16380.0,16680.0,16740.0,1638000.0,1668000.0,1674000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,279.0,274.0,279.0,16440.0,16740.0,16800.0,1644000.0,1674000.0,1680000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,280.0,275.0,280.0,16500.0,16800.0,16860.0,1650000.0,1680000.0,1686000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,281.0,276.0,281.0,16560.0,16860.0,16920.0,1656000.0,1686000.0,1692000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,282.0,277.0,282.0,16620.0,16920.0,16980.0,1662000.0,1692000.0,1698000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,283.0,278.0,283.0,16680.0,16980.0,17040.0,1668000.0,1698000.0,1704000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,284.0,279.0,284.0,16740.0,17040.0,17100.0,1674000.0,1704000.0,1710000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,285.0,280.0,285.0,16800.0,17100.0,17160.0,1680000.0,1710000.0,1716000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,286.0,281.0,286.0,16860.0,17160.0,17220.0,1686000.0,1716000.0,1722000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,287.0,282.0,287.0,16920.0,17220.0,17280.0,1692000.0,1722000.0,1728000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,288.0,283.0,288.0,16980.0,17280.0,17340.0,1698000.0,1728000.0,1734000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,289.0,284.0,289.0,17040.0,17340.0,17400.0,1704000.0,1734000.0,1740000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,290.0,285.0,290.0,17100.0,17400.0,17460.0,1710000.0,1740000.0,1746000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,291.0,286.0,291.0,17160.0,17460.0,17520.0,1716000.0,1746000.0,1752000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,292.0,287.0,292.0,17220.0,17520.0,17580.0,1722000.0,1752000.0,1758000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,293.0,288.0,293.0,17280.0,17580.0,17640.0,1728000.0,1758000.0,1764000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,294.0,289.0,294.0,17340.0,17640.0,17700.0,1734000.0,1764000.0,1770000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,295.0,290.0,295.0,17400.0,17700.0,17760.0,1740000.0,1770000.0,1776000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,296.0,291.0,296.0,17460.0,17760.0,17820.0,1746000.0,1776000.0,1782000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,297.0,292.0,297.0,17520.0,17820.0,17880.0,1752000.0,1782000.0,1788000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,298.0,293.0,298.0,17580.0,17880.0,17940.0,1758000.0,1788000.0,1794000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,299.0,294.0,299.0,17640.0,17940.0,18000.0,1764000.0,1794000.0,1800000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,300.0,295.0,300.0,17700.0,18000.0,18060.0,1770000.0,1800000.0,1806000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,301.0,296.0,301.0,17760.0,18060.0,18120.0,1776000.0,1806000.0,1812000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,302.0,297.0,302.0,17820.0,18120.0,18180.0,1782000.0,1812000.0,1818000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,303.0,298.0,303.0,17880.0,18180.0,18240.0,1788000.0,1818000.0,1824000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,304.0,299.0,304.0,17940.0,18240.0,18300.0,1794000.0,1824000.0,1830000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,305.0,300.0,305.0,18000.0,18300.0,18360.0,1800000.0,1830000.0,1836000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,306.0,301.0,306.0,18060.0,18360.0,18420.0,1806000.0,1836000.0,1842000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,307.0,302.0,307.0,18120.0,18420.0,18480.0,1812000.0,1842000.0,1848000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,308.0,303.0,308.0,18180.0,18480.0,18540.0,1818000.0,1848000.0,1854000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,309.0,304.0,309.0,18240.0,18540.0,18600.0,1824000.0,1854000.0,1860000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,310.0,305.0,310.0,18300.0,18600.0,18660.0,1830000.0,1860000.0,1866000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,311.0,306.0,311.0,18360.0,18660.0,18720.0,1836000.0,1866000.0,1872000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,312.0,307.0,312.0,18420.0,18720.0,18780.0,1842000.0,1872000.0,1878000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,313.0,308.0,313.0,18480.0,18780.0,18840.0,1848000.0,1878000.0,1884000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,314.0,309.0,314.0,18540.0,18840.0,18900.0,1854000.0,1884000.0,1890000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,315.0,310.0,315.0,18600.0,18900.0,18960.0,1860000.0,1890000.0,1896000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,316.0,311.0,316.0,18660.0,18960.0,19020.0,1866000.0,1896000.0,1902000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,317.0,312.0,317.0,18720.0,19020.0,19080.0,1872000.0,1902000.0,1908000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,318.0,313.0,318.0,18780.0,19080.0,19140.0,1878000.0,1908000.0,1914000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,319.0,314.0,319.0,18840.0,19140.0,19200.0,1884000.0,1914000.0,1920000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,320.0,315.0,320.0,18900.0,19200.0,19260.0,1890000.0,1920000.0,1926000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,321.0,316.0,321.0,18960.0,19260.0,19320.0,1896000.0,1926000.0,1932000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,322.0,317.0,322.0,19020.0,19320.0,19380.0,1902000.0,1932000.0,1938000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,323.0,318.0,323.0,19080.0,19380.0,19440.0,1908000.0,1938000.0,1944000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,324.0,319.0,324.0,19140.0,19440.0,19500.0,1914000.0,1944000.0,1950000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,325.0,320.0,325.0,19200.0,19500.0,19560.0,1920000.0,1950000.0,1956000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,326.0,321.0,326.0,19260.0,19560.0,19620.0,1926000.0,1956000.0,1962000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,327.0,322.0,327.0,19320.0,19620.0,19680.0,1932000.0,1962000.0,1968000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,328.0,323.0,328.0,19380.0,19680.0,19740.0,1938000.0,1968000.0,1974000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,329.0,324.0,329.0,19440.0,19740.0,19800.0,1944000.0,1974000.0,1980000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,330.0,325.0,330.0,19500.0,19800.0,19860.0,1950000.0,1980000.0,1986000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,331.0,326.0,331.0,19560.0,19860.0,19920.0,1956000.0,1986000.0,1992000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,332.0,327.0,332.0,19620.0,19920.0,19980.0,1962000.0,1992000.0,1998000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,333.0,328.0,333.0,19680.0,19980.0,20040.0,1968000.0,1998000.0,2004000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,334.0,329.0,334.0,19740.0,20040.0,20100.0,1974000.0,2004000.0,2010000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,335.0,330.0,335.0,19800.0,20100.0,20160.0,1980000.0,2010000.0,2016000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,336.0,331.0,336.0,19860.0,20160.0,20220.0,1986000.0,2016000.0,2022000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,337.0,332.0,337.0,19920.0,20220.0,20280.0,1992000.0,2022000.0,2028000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,338.0,333.0,338.0,19980.0,20280.0,20340.0,1998000.0,2028000.0,2034000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,339.0,334.0,339.0,20040.0,20340.0,20400.0,2004000.0,2034000.0,2040000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,340.0,335.0,340.0,20100.0,20400.0,20460.0,2010000.0,2040000.0,2046000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,341.0,336.0,341.0,20160.0,20460.0,20520.0,2016000.0,2046000.0,2052000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,342.0,337.0,342.0,20220.0,20520.0,20580.0,2022000.0,2052000.0,2058000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,343.0,338.0,343.0,20280.0,20580.0,20640.0,2028000.0,2058000.0,2064000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,344.0,339.0,344.0,20340.0,20640.0,20700.0,2034000.0,2064000.0,2070000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,345.0,340.0,345.0,20400.0,20700.0,20760.0,2040000.0,2070000.0,2076000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,346.0,341.0,346.0,20460.0,20760.0,20820.0,2046000.0,2076000.0,2082000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,347.0,342.0,347.0,20520.0,20820.0,20880.0,2052000.0,2082000.0,2088000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,348.0,343.0,348.0,20580.0,20880.0,20940.0,2058000.0,2088000.0,2094000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,349.0,344.0,349.0,20640.0,20940.0,21000.0,2064000.0,2094000.0,2100000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,350.0,345.0,350.0,20700.0,21000.0,21060.0,2070000.0,2100000.0,2106000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,351.0,346.0,351.0,20760.0,21060.0,21120.0,2076000.0,2106000.0,2112000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,352.0,347.0,352.0,20820.0,21120.0,21180.0,2082000.0,2112000.0,2118000.0,0.0,0.0
c09,train,B_prediction,,,,,,,0,353.0,348.0,353.0,20880.0,21180.0,21240.0,2088000.0,2118000.0,2124000.0,0.0,0.0
