subject_id,minute_index,annotation_sample,annotation_time_sec,annotation_time_min,symbol,label,expected_window_start_sample,expected_window_end_sample
c01,0,0,0.0,0.0,N,0,0,6000
c01,1,6000,60.0,1.0,N,0,6000,12000
c01,2,12000,120.0,2.0,N,0,12000,18000
c01,3,18000,180.0,3.0,N,0,18000,24000
c01,4,24000,240.0,4.0,N,0,24000,30000
c01,5,30000,300.0,5.0,N,0,30000,36000
c01,6,36000,360.0,6.0,N,0,36000,42000
c01,7,42000,420.0,7.0,N,0,42000,48000
c01,8,48000,480.0,8.0,N,0,48000,54000
c01,9,54000,540.0,9.0,N,0,54000,60000
c01,10,60000,600.0,10.0,N,0,60000,66000
c01,11,66000,660.0,11.0,N,0,66000,72000
c01,12,72000,720.0,12.0,N,0,72000,78000
c01,13,78000,780.0,13.0,N,0,78000,84000
c01,14,84000,840.0,14.0,N,0,84000,90000
c01,15,90000,900.0,15.0,N,0,90000,96000
c01,16,96000,960.0,16.0,N,0,96000,102000
c01,17,102000,1020.0,17.0,N,0,102000,108000
c01,18,108000,1080.0,18.0,N,0,108000,114000
c01,19,114000,1140.0,19.0,N,0,114000,120000
c01,20,120000,1200.0,20.0,N,0,120000,126000
c01,21,126000,1260.0,21.0,N,0,126000,132000
c01,22,132000,1320.0,22.0,N,0,132000,138000
c01,23,138000,1380.0,23.0,N,0,138000,144000
c01,24,144000,1440.0,24.0,N,0,144000,150000
c01,25,150000,1500.0,25.0,N,0,150000,156000
c01,26,156000,1560.0,26.0,N,0,156000,162000
c01,27,162000,1620.0,27.0,N,0,162000,168000
c01,28,168000,1680.0,28.0,N,0,168000,174000
c01,29,174000,1740.0,29.0,N,0,174000,180000
c01,30,180000,1800.0,30.0,N,0,180000,186000
c01,31,186000,1860.0,31.0,N,0,186000,192000
c01,32,192000,1920.0,32.0,N,0,192000,198000
c01,33,198000,1980.0,33.0,N,0,198000,204000
c01,34,204000,2040.0,34.0,N,0,204000,210000
c01,35,210000,2100.0,35.0,N,0,210000,216000
c01,36,216000,2160.0,36.0,N,0,216000,222000
c01,37,222000,2220.0,37.0,N,0,222000,228000
c01,38,228000,2280.0,38.0,N,0,228000,234000
c01,39,234000,2340.0,39.0,N,0,234000,240000
c01,40,240000,2400.0,40.0,N,0,240000,246000
c01,41,246000,2460.0,41.0,N,0,246000,252000
c01,42,252000,2520.0,42.0,N,0,252000,258000
c01,43,258000,2580.0,43.0,N,0,258000,264000
c01,44,264000,2640.0,44.0,N,0,264000,270000
c01,45,270000,2700.0,45.0,N,0,270000,276000
c01,46,276000,2760.0,46.0,N,0,276000,282000
c01,47,282000,2820.0,47.0,N,0,282000,288000
c01,48,288000,2880.0,48.0,N,0,288000,294000
c01,49,294000,2940.0,49.0,N,0,294000,300000
c01,50,300000,3000.0,50.0,N,0,300000,306000
c01,51,306000,3060.0,51.0,N,0,306000,312000
c01,52,312000,3120.0,52.0,N,0,312000,318000
c01,53,318000,3180.0,53.0,N,0,318000,324000
c01,54,324000,3240.0,54.0,N,0,324000,330000
c01,55,330000,3300.0,55.0,N,0,330000,336000
c01,56,336000,3360.0,56.0,N,0,336000,342000
c01,57,342000,3420.0,57.0,N,0,342000,348000
c01,58,348000,3480.0,58.0,N,0,348000,354000
c01,59,354000,3540.0,59.0,N,0,354000,360000
c01,60,360000,3600.0,60.0,N,0,360000,366000
c01,61,366000,3660.0,61.0,N,0,366000,372000
c01,62,372000,3720.0,62.0,N,0,372000,378000
c01,63,378000,3780.0,63.0,N,0,378000,384000
c01,64,384000,3840.0,64.0,N,0,384000,390000
c01,65,390000,3900.0,65.0,N,0,390000,396000
c01,66,396000,3960.0,66.0,N,0,396000,402000
c01,67,402000,4020.0,67.0,N,0,402000,408000
c01,68,408000,4080.0,68.0,N,0,408000,414000
c01,69,414000,4140.0,69.0,N,0,414000,420000
c01,70,420000,4200.0,70.0,N,0,420000,426000
c01,71,426000,4260.0,71.0,N,0,426000,432000
c01,72,432000,4320.0,72.0,N,0,432000,438000
c01,73,438000,4380.0,73.0,N,0,438000,444000
c01,74,444000,4440.0,74.0,N,0,444000,450000
c01,75,450000,4500.0,75.0,N,0,450000,456000
c01,76,456000,4560.0,76.0,N,0,456000,462000
c01,77,462000,4620.0,77.0,N,0,462000,468000
c01,78,468000,4680.0,78.0,N,0,468000,474000
c01,79,474000,4740.0,79.0,N,0,474000,480000
c01,80,480000,4800.0,80.0,N,0,480000,486000
c01,81,486000,4860.0,81.0,N,0,486000,492000
c01,82,492000,4920.0,82.0,N,0,492000,498000
c01,83,498000,4980.0,83.0,N,0,498000,504000
c01,84,504000,5040.0,84.0,N,0,504000,510000
c01,85,510000,5100.0,85.0,N,0,510000,516000
c01,86,516000,5160.0,86.0,N,0,516000,522000
c01,87,522000,5220.0,87.0,N,0,522000,528000
c01,88,528000,5280.0,88.0,N,0,528000,534000
c01,89,534000,5340.0,89.0,N,0,534000,540000
c01,90,540000,5400.0,90.0,N,0,540000,546000
c01,91,546000,5460.0,91.0,N,0,546000,552000
c01,92,552000,5520.0,92.0,N,0,552000,558000
c01,93,558000,5580.0,93.0,N,0,558000,564000
c01,94,564000,5640.0,94.0,N,0,564000,570000
c01,95,570000,5700.0,95.0,N,0,570000,576000
c01,96,576000,5760.0,96.0,N,0,576000,582000
c01,97,582000,5820.0,97.0,N,0,582000,588000
c01,98,588000,5880.0,98.0,N,0,588000,594000
c01,99,594000,5940.0,99.0,N,0,594000,600000
c01,100,600000,6000.0,100.0,N,0,600000,606000
c01,101,606000,6060.0,101.0,N,0,606000,612000
c01,102,612000,6120.0,102.0,N,0,612000,618000
c01,103,618000,6180.0,103.0,N,0,618000,624000
c01,104,624000,6240.0,104.0,N,0,624000,630000
c01,105,630000,6300.0,105.0,N,0,630000,636000
c01,106,636000,6360.0,106.0,N,0,636000,642000
c01,107,642000,6420.0,107.0,N,0,642000,648000
c01,108,648000,6480.0,108.0,N,0,648000,654000
c01,109,654000,6540.0,109.0,N,0,654000,660000
c01,110,660000,6600.0,110.0,N,0,660000,666000
c01,111,666000,6660.0,111.0,N,0,666000,672000
c01,112,672000,6720.0,112.0,N,0,672000,678000
c01,113,678000,6780.0,113.0,N,0,678000,684000
c01,114,684000,6840.0,114.0,N,0,684000,690000
c01,115,690000,6900.0,115.0,N,0,690000,696000
c01,116,696000,6960.0,116.0,N,0,696000,702000
c01,117,702000,7020.0,117.0,N,0,702000,708000
c01,118,708000,7080.0,118.0,N,0,708000,714000
c01,119,714000,7140.0,119.0,N,0,714000,720000
c01,120,720000,7200.0,120.0,N,0,720000,726000
c01,121,726000,7260.0,121.0,N,0,726000,732000
c01,122,732000,7320.0,122.0,N,0,732000,738000
c01,123,738000,7380.0,123.0,N,0,738000,744000
c01,124,744000,7440.0,124.0,N,0,744000,750000
c01,125,750000,7500.0,125.0,N,0,750000,756000
c01,126,756000,7560.0,126.0,N,0,756000,762000
c01,127,762000,7620.0,127.0,N,0,762000,768000
c01,128,768000,7680.0,128.0,N,0,768000,774000
c01,129,774000,7740.0,129.0,N,0,774000,780000
c01,130,780000,7800.0,130.0,N,0,780000,786000
c01,131,786000,7860.0,131.0,N,0,786000,792000
c01,132,792000,7920.0,132.0,N,0,792000,798000
c01,133,798000,7980.0,133.0,N,0,798000,804000
c01,134,804000,8040.0,134.0,N,0,804000,810000
c01,135,810000,8100.0,135.0,N,0,810000,816000
c01,136,816000,8160.0,136.0,N,0,816000,822000
c01,137,822000,8220.0,137.0,N,0,822000,828000
c01,138,828000,8280.0,138.0,N,0,828000,834000
c01,139,834000,8340.0,139.0,N,0,834000,840000
c01,140,840000,8400.0,140.0,N,0,840000,846000
c01,141,846000,8460.0,141.0,N,0,846000,852000
c01,142,852000,8520.0,142.0,N,0,852000,858000
c01,143,858000,8580.0,143.0,N,0,858000,864000
c01,144,864000,8640.0,144.0,N,0,864000,870000
c01,145,870000,8700.0,145.0,N,0,870000,876000
c01,146,876000,8760.0,146.0,N,0,876000,882000
c01,147,882000,8820.0,147.0,N,0,882000,888000
c01,148,888000,8880.0,148.0,N,0,888000,894000
c01,149,894000,8940.0,149.0,N,0,894000,900000
c01,150,900000,9000.0,150.0,N,0,900000,906000
c01,151,906000,9060.0,151.0,N,0,906000,912000
c01,152,912000,9120.0,152.0,N,0,912000,918000
c01,153,918000,9180.0,153.0,N,0,918000,924000
c01,154,924000,9240.0,154.0,N,0,924000,930000
c01,155,930000,9300.0,155.0,N,0,930000,936000
c01,156,936000,9360.0,156.0,N,0,936000,942000
c01,157,942000,9420.0,157.0,N,0,942000,948000
c01,158,948000,9480.0,158.0,N,0,948000,954000
c01,159,954000,9540.0,159.0,N,0,954000,960000
c01,160,960000,9600.0,160.0,N,0,960000,966000
c01,161,966000,9660.0,161.0,N,0,966000,972000
c01,162,972000,9720.0,162.0,N,0,972000,978000
c01,163,978000,9780.0,163.0,N,0,978000,984000
c01,164,984000,9840.0,164.0,N,0,984000,990000
c01,165,990000,9900.0,165.0,N,0,990000,996000
c01,166,996000,9960.0,166.0,N,0,996000,1002000
c01,167,1002000,10020.0,167.0,N,0,1002000,1008000
c01,168,1008000,10080.0,168.0,N,0,1008000,1014000
c01,169,1014000,10140.0,169.0,N,0,1014000,1020000
c01,170,1020000,10200.0,170.0,N,0,1020000,1026000
c01,171,1026000,10260.0,171.0,N,0,1026000,1032000
c01,172,1032000,10320.0,172.0,N,0,1032000,1038000
c01,173,1038000,10380.0,173.0,N,0,1038000,1044000
c01,174,1044000,10440.0,174.0,N,0,1044000,1050000
c01,175,1050000,10500.0,175.0,N,0,1050000,1056000
c01,176,1056000,10560.0,176.0,N,0,1056000,1062000
c01,177,1062000,10620.0,177.0,N,0,1062000,1068000
c01,178,1068000,10680.0,178.0,N,0,1068000,1074000
c01,179,1074000,10740.0,179.0,N,0,1074000,1080000
c01,180,1080000,10800.0,180.0,N,0,1080000,1086000
c01,181,1086000,10860.0,181.0,N,0,1086000,1092000
c01,182,1092000,10920.0,182.0,N,0,1092000,1098000
c01,183,1098000,10980.0,183.0,N,0,1098000,1104000
c01,184,1104000,11040.0,184.0,N,0,1104000,1110000
c01,185,1110000,11100.0,185.0,N,0,1110000,1116000
c01,186,1116000,11160.0,186.0,N,0,1116000,1122000
c01,187,1122000,11220.0,187.0,N,0,1122000,1128000
c01,188,1128000,11280.0,188.0,N,0,1128000,1134000
c01,189,1134000,11340.0,189.0,N,0,1134000,1140000
c01,190,1140000,11400.0,190.0,N,0,1140000,1146000
c01,191,1146000,11460.0,191.0,N,0,1146000,1152000
c01,192,1152000,11520.0,192.0,N,0,1152000,1158000
c01,193,1158000,11580.0,193.0,N,0,1158000,1164000
c01,194,1164000,11640.0,194.0,N,0,1164000,1170000
c01,195,1170000,11700.0,195.0,N,0,1170000,1176000
c01,196,1176000,11760.0,196.0,N,0,1176000,1182000
c01,197,1182000,11820.0,197.0,N,0,1182000,1188000
c01,198,1188000,11880.0,198.0,N,0,1188000,1194000
c01,199,1194000,11940.0,199.0,N,0,1194000,1200000
c01,200,1200000,12000.0,200.0,N,0,1200000,1206000
c01,201,1206000,12060.0,201.0,N,0,1206000,1212000
c01,202,1212000,12120.0,202.0,N,0,1212000,1218000
c01,203,1218000,12180.0,203.0,N,0,1218000,1224000
c01,204,1224000,12240.0,204.0,N,0,1224000,1230000
c01,205,1230000,12300.0,205.0,N,0,1230000,1236000
c01,206,1236000,12360.0,206.0,N,0,1236000,1242000
c01,207,1242000,12420.0,207.0,N,0,1242000,1248000
c01,208,1248000,12480.0,208.0,N,0,1248000,1254000
c01,209,1254000,12540.0,209.0,N,0,1254000,1260000
c01,210,1260000,12600.0,210.0,N,0,1260000,1266000
c01,211,1266000,12660.0,211.0,N,0,1266000,1272000
c01,212,1272000,12720.0,212.0,N,0,1272000,1278000
c01,213,1278000,12780.0,213.0,N,0,1278000,1284000
c01,214,1284000,12840.0,214.0,N,0,1284000,1290000
c01,215,1290000,12900.0,215.0,N,0,1290000,1296000
c01,216,1296000,12960.0,216.0,N,0,1296000,1302000
c01,217,1302000,13020.0,217.0,N,0,1302000,1308000
c01,218,1308000,13080.0,218.0,N,0,1308000,1314000
c01,219,1314000,13140.0,219.0,N,0,1314000,1320000
c01,220,1320000,13200.0,220.0,N,0,1320000,1326000
c01,221,1326000,13260.0,221.0,N,0,1326000,1332000
c01,222,1332000,13320.0,222.0,N,0,1332000,1338000
c01,223,1338000,13380.0,223.0,N,0,1338000,1344000
c01,224,1344000,13440.0,224.0,N,0,1344000,1350000
c01,225,1350000,13500.0,225.0,N,0,1350000,1356000
c01,226,1356000,13560.0,226.0,N,0,1356000,1362000
c01,227,1362000,13620.0,227.0,N,0,1362000,1368000
c01,228,1368000,13680.0,228.0,N,0,1368000,1374000
c01,229,1374000,13740.0,229.0,N,0,1374000,1380000
c01,230,1380000,13800.0,230.0,N,0,1380000,1386000
c01,231,1386000,13860.0,231.0,N,0,1386000,1392000
c01,232,1392000,13920.0,232.0,N,0,1392000,1398000
c01,233,1398000,13980.0,233.0,N,0,1398000,1404000
c01,234,1404000,14040.0,234.0,N,0,1404000,1410000
c01,235,1410000,14100.0,235.0,N,0,1410000,1416000
c01,236,1416000,14160.0,236.0,N,0,1416000,1422000
c01,237,1422000,14220.0,237.0,N,0,1422000,1428000
c01,238,1428000,14280.0,238.0,N,0,1428000,1434000
c01,239,1434000,14340.0,239.0,N,0,1434000,1440000
c01,240,1440000,14400.0,240.0,N,0,1440000,1446000
c01,241,1446000,14460.0,241.0,N,0,1446000,1452000
c01,242,1452000,14520.0,242.0,N,0,1452000,1458000
c01,243,1458000,14580.0,243.0,N,0,1458000,1464000
c01,244,1464000,14640.0,244.0,N,0,1464000,1470000
c01,245,1470000,14700.0,245.0,N,0,1470000,1476000
c01,246,1476000,14760.0,246.0,N,0,1476000,1482000
c01,247,1482000,14820.0,247.0,N,0,1482000,1488000
c01,248,1488000,14880.0,248.0,N,0,1488000,1494000
c01,249,1494000,14940.0,249.0,N,0,1494000,1500000
c01,250,1500000,15000.0,250.0,N,0,1500000,1506000
c01,251,1506000,15060.0,251.0,N,0,1506000,1512000
c01,252,1512000,15120.0,252.0,N,0,1512000,1518000
c01,253,1518000,15180.0,253.0,N,0,1518000,1524000
c01,254,1524000,15240.0,254.0,N,0,1524000,1530000
c01,255,1530000,15300.0,255.0,N,0,1530000,1536000
c01,256,1536000,15360.0,256.0,N,0,1536000,1542000
c01,257,1542000,15420.0,257.0,N,0,1542000,1548000
c01,258,1548000,15480.0,258.0,N,0,1548000,1554000
c01,259,1554000,15540.0,259.0,N,0,1554000,1560000
c01,260,1560000,15600.0,260.0,N,0,1560000,1566000
c01,261,1566000,15660.0,261.0,N,0,1566000,1572000
c01,262,1572000,15720.0,262.0,N,0,1572000,1578000
c01,263,1578000,15780.0,263.0,N,0,1578000,1584000
c01,264,1584000,15840.0,264.0,N,0,1584000,1590000
c01,265,1590000,15900.0,265.0,N,0,1590000,1596000
c01,266,1596000,15960.0,266.0,N,0,1596000,1602000
c01,267,1602000,16020.0,267.0,N,0,1602000,1608000
c01,268,1608000,16080.0,268.0,N,0,1608000,1614000
c01,269,1614000,16140.0,269.0,N,0,1614000,1620000
c01,270,1620000,16200.0,270.0,N,0,1620000,1626000
c01,271,1626000,16260.0,271.0,N,0,1626000,1632000
c01,272,1632000,16320.0,272.0,N,0,1632000,1638000
c01,273,1638000,16380.0,273.0,N,0,1638000,1644000
c01,274,1644000,16440.0,274.0,N,0,1644000,1650000
c01,275,1650000,16500.0,275.0,N,0,1650000,1656000
c01,276,1656000,16560.0,276.0,N,0,1656000,1662000
c01,277,1662000,16620.0,277.0,N,0,1662000,1668000
c01,278,1668000,16680.0,278.0,N,0,1668000,1674000
c01,279,1674000,16740.0,279.0,N,0,1674000,1680000
c01,280,1680000,16800.0,280.0,N,0,1680000,1686000
c01,281,1686000,16860.0,281.0,N,0,1686000,1692000
c01,282,1692000,16920.0,282.0,N,0,1692000,1698000
c01,283,1698000,16980.0,283.0,N,0,1698000,1704000
c01,284,1704000,17040.0,284.0,N,0,1704000,1710000
c01,285,1710000,17100.0,285.0,N,0,1710000,1716000
c01,286,1716000,17160.0,286.0,N,0,1716000,1722000
c01,287,1722000,17220.0,287.0,N,0,1722000,1728000
c01,288,1728000,17280.0,288.0,N,0,1728000,1734000
c01,289,1734000,17340.0,289.0,N,0,1734000,1740000
c01,290,1740000,17400.0,290.0,N,0,1740000,1746000
c01,291,1746000,17460.0,291.0,N,0,1746000,1752000
c01,292,1752000,17520.0,292.0,N,0,1752000,1758000
c01,293,1758000,17580.0,293.0,N,0,1758000,1764000
c01,294,1764000,17640.0,294.0,N,0,1764000,1770000
c01,295,1770000,17700.0,295.0,N,0,1770000,1776000
c01,296,1776000,17760.0,296.0,N,0,1776000,1782000
c01,297,1782000,17820.0,297.0,N,0,1782000,1788000
c01,298,1788000,17880.0,298.0,N,0,1788000,1794000
c01,299,1794000,17940.0,299.0,N,0,1794000,1800000
c01,300,1800000,18000.0,300.0,N,0,1800000,1806000
c01,301,1806000,18060.0,301.0,N,0,1806000,1812000
c01,302,1812000,18120.0,302.0,N,0,1812000,1818000
c01,303,1818000,18180.0,303.0,N,0,1818000,1824000
c01,304,1824000,18240.0,304.0,N,0,1824000,1830000
c01,305,1830000,18300.0,305.0,N,0,1830000,1836000
c01,306,1836000,18360.0,306.0,N,0,1836000,1842000
c01,307,1842000,18420.0,307.0,N,0,1842000,1848000
c01,308,1848000,18480.0,308.0,N,0,1848000,1854000
c01,309,1854000,18540.0,309.0,N,0,1854000,1860000
c01,310,1860000,18600.0,310.0,N,0,1860000,1866000
c01,311,1866000,18660.0,311.0,N,0,1866000,1872000
c01,312,1872000,18720.0,312.0,N,0,1872000,1878000
c01,313,1878000,18780.0,313.0,N,0,1878000,1884000
c01,314,1884000,18840.0,314.0,N,0,1884000,1890000
c01,315,1890000,18900.0,315.0,N,0,1890000,1896000
c01,316,1896000,18960.0,316.0,N,0,1896000,1902000
c01,317,1902000,19020.0,317.0,N,0,1902000,1908000
c01,318,1908000,19080.0,318.0,N,0,1908000,1914000
c01,319,1914000,19140.0,319.0,N,0,1914000,1920000
c01,320,1920000,19200.0,320.0,N,0,1920000,1926000
c01,321,1926000,19260.0,321.0,N,0,1926000,1932000
c01,322,1932000,19320.0,322.0,N,0,1932000,1938000
c01,323,1938000,19380.0,323.0,N,0,1938000,1944000
c01,324,1944000,19440.0,324.0,N,0,1944000,1950000
c01,325,1950000,19500.0,325.0,N,0,1950000,1956000
c01,326,1956000,19560.0,326.0,N,0,1956000,1962000
c01,327,1962000,19620.0,327.0,N,0,1962000,1968000
c01,328,1968000,19680.0,328.0,N,0,1968000,1974000
c01,329,1974000,19740.0,329.0,N,0,1974000,1980000
c01,330,1980000,19800.0,330.0,N,0,1980000,1986000
c01,331,1986000,19860.0,331.0,N,0,1986000,1992000
c01,332,1992000,19920.0,332.0,N,0,1992000,1998000
c01,333,1998000,19980.0,333.0,N,0,1998000,2004000
c01,334,2004000,20040.0,334.0,N,0,2004000,2010000
c01,335,2010000,20100.0,335.0,N,0,2010000,2016000
c01,336,2016000,20160.0,336.0,N,0,2016000,2022000
c01,337,2022000,20220.0,337.0,N,0,2022000,2028000
c01,338,2028000,20280.0,338.0,N,0,2028000,2034000
c01,339,2034000,20340.0,339.0,N,0,2034000,2040000
c01,340,2040000,20400.0,340.0,N,0,2040000,2046000
c01,341,2046000,20460.0,341.0,N,0,2046000,2052000
c01,342,2052000,20520.0,342.0,N,0,2052000,2058000
c01,343,2058000,20580.0,343.0,N,0,2058000,2064000
c01,344,2064000,20640.0,344.0,N,0,2064000,2070000
c01,345,2070000,20700.0,345.0,N,0,2070000,2076000
c01,346,2076000,20760.0,346.0,N,0,2076000,2082000
c01,347,2082000,20820.0,347.0,N,0,2082000,2088000
c01,348,2088000,20880.0,348.0,N,0,2088000,2094000
c01,349,2094000,20940.0,349.0,N,0,2094000,2100000
c01,350,2100000,21000.0,350.0,N,0,2100000,2106000
c01,351,2106000,21060.0,351.0,N,0,2106000,2112000
c01,352,2112000,21120.0,352.0,N,0,2112000,2118000
c01,353,2118000,21180.0,353.0,N,0,2118000,2124000
c01,354,2124000,21240.0,354.0,N,0,2124000,2130000
c01,355,2130000,21300.0,355.0,N,0,2130000,2136000
c01,356,2136000,21360.0,356.0,N,0,2136000,2142000
c01,357,2142000,21420.0,357.0,N,0,2142000,2148000
c01,358,2148000,21480.0,358.0,N,0,2148000,2154000
c01,359,2154000,21540.0,359.0,N,0,2154000,2160000
c01,360,2160000,21600.0,360.0,N,0,2160000,2166000
c01,361,2166000,21660.0,361.0,N,0,2166000,2172000
c01,362,2172000,21720.0,362.0,N,0,2172000,2178000
c01,363,2178000,21780.0,363.0,N,0,2178000,2184000
c01,364,2184000,21840.0,364.0,N,0,2184000,2190000
c01,365,2190000,21900.0,365.0,N,0,2190000,2196000
c01,366,2196000,21960.0,366.0,N,0,2196000,2202000
c01,367,2202000,22020.0,367.0,N,0,2202000,2208000
c01,368,2208000,22080.0,368.0,N,0,2208000,2214000
c01,369,2214000,22140.0,369.0,N,0,2214000,2220000
c01,370,2220000,22200.0,370.0,N,0,2220000,2226000
c01,371,2226000,22260.0,371.0,N,0,2226000,2232000
c01,372,2232000,22320.0,372.0,N,0,2232000,2238000
c01,373,2238000,22380.0,373.0,N,0,2238000,2244000
c01,374,2244000,22440.0,374.0,N,0,2244000,2250000
c01,375,2250000,22500.0,375.0,N,0,2250000,2256000
c01,376,2256000,22560.0,376.0,N,0,2256000,2262000
c01,377,2262000,22620.0,377.0,N,0,2262000,2268000
c01,378,2268000,22680.0,378.0,N,0,2268000,2274000
c01,379,2274000,22740.0,379.0,N,0,2274000,2280000
c01,380,2280000,22800.0,380.0,N,0,2280000,2286000
c01,381,2286000,22860.0,381.0,N,0,2286000,2292000
c01,382,2292000,22920.0,382.0,N,0,2292000,2298000
c01,383,2298000,22980.0,383.0,N,0,2298000,2304000
c01,384,2304000,23040.0,384.0,N,0,2304000,2310000
c01,385,2310000,23100.0,385.0,N,0,2310000,2316000
c01,386,2316000,23160.0,386.0,N,0,2316000,2322000
c01,387,2322000,23220.0,387.0,N,0,2322000,2328000
c01,388,2328000,23280.0,388.0,N,0,2328000,2334000
c01,389,2334000,23340.0,389.0,N,0,2334000,2340000
c01,390,2340000,23400.0,390.0,N,0,2340000,2346000
c01,391,2346000,23460.0,391.0,N,0,2346000,2352000
c01,392,2352000,23520.0,392.0,N,0,2352000,2358000
c01,393,2358000,23580.0,393.0,N,0,2358000,2364000
c01,394,2364000,23640.0,394.0,N,0,2364000,2370000
c01,395,2370000,23700.0,395.0,N,0,2370000,2376000
c01,396,2376000,23760.0,396.0,N,0,2376000,2382000
c01,397,2382000,23820.0,397.0,N,0,2382000,2388000
c01,398,2388000,23880.0,398.0,N,0,2388000,2394000
c01,399,2394000,23940.0,399.0,N,0,2394000,2400000
c01,400,2400000,24000.0,400.0,N,0,2400000,2406000
c01,401,2406000,24060.0,401.0,N,0,2406000,2412000
c01,402,2412000,24120.0,402.0,N,0,2412000,2418000
c01,403,2418000,24180.0,403.0,N,0,2418000,2424000
c01,404,2424000,24240.0,404.0,N,0,2424000,2430000
c01,405,2430000,24300.0,405.0,N,0,2430000,2436000
c01,406,2436000,24360.0,406.0,N,0,2436000,2442000
c01,407,2442000,24420.0,407.0,N,0,2442000,2448000
c01,408,2448000,24480.0,408.0,N,0,2448000,2454000
c01,409,2454000,24540.0,409.0,N,0,2454000,2460000
c01,410,2460000,24600.0,410.0,N,0,2460000,2466000
c01,411,2466000,24660.0,411.0,N,0,2466000,2472000
c01,412,2472000,24720.0,412.0,N,0,2472000,2478000
c01,413,2478000,24780.0,413.0,N,0,2478000,2484000
c01,414,2484000,24840.0,414.0,N,0,2484000,2490000
c01,415,2490000,24900.0,415.0,N,0,2490000,2496000
c01,416,2496000,24960.0,416.0,N,0,2496000,2502000
c01,417,2502000,25020.0,417.0,N,0,2502000,2508000
c01,418,2508000,25080.0,418.0,N,0,2508000,2514000
c01,419,2514000,25140.0,419.0,N,0,2514000,2520000
c01,420,2520000,25200.0,420.0,N,0,2520000,2526000
c01,421,2526000,25260.0,421.0,N,0,2526000,2532000
c01,422,2532000,25320.0,422.0,N,0,2532000,2538000
c01,423,2538000,25380.0,423.0,N,0,2538000,2544000
c01,424,2544000,25440.0,424.0,N,0,2544000,2550000
c01,425,2550000,25500.0,425.0,N,0,2550000,2556000
c01,426,2556000,25560.0,426.0,N,0,2556000,2562000
c01,427,2562000,25620.0,427.0,N,0,2562000,2568000
c01,428,2568000,25680.0,428.0,N,0,2568000,2574000
c01,429,2574000,25740.0,429.0,N,0,2574000,2580000
c01,430,2580000,25800.0,430.0,N,0,2580000,2586000
c01,431,2586000,25860.0,431.0,N,0,2586000,2592000
c01,432,2592000,25920.0,432.0,N,0,2592000,2598000
c01,433,2598000,25980.0,433.0,N,0,2598000,2604000
c01,434,2604000,26040.0,434.0,N,0,2604000,2610000
c01,435,2610000,26100.0,435.0,N,0,2610000,2616000
c01,436,2616000,26160.0,436.0,N,0,2616000,2622000
c01,437,2622000,26220.0,437.0,N,0,2622000,2628000
c01,438,2628000,26280.0,438.0,N,0,2628000,2634000
c01,439,2634000,26340.0,439.0,N,0,2634000,2640000
c01,440,2640000,26400.0,440.0,N,0,2640000,2646000
c01,441,2646000,26460.0,441.0,N,0,2646000,2652000
c01,442,2652000,26520.0,442.0,N,0,2652000,2658000
c01,443,2658000,26580.0,443.0,N,0,2658000,2664000
c01,444,2664000,26640.0,444.0,N,0,2664000,2670000
c01,445,2670000,26700.0,445.0,N,0,2670000,2676000
c01,446,2676000,26760.0,446.0,N,0,2676000,2682000
c01,447,2682000,26820.0,447.0,N,0,2682000,2688000
c01,448,2688000,26880.0,448.0,N,0,2688000,2694000
c01,449,2694000,26940.0,449.0,N,0,2694000,2700000
c01,450,2700000,27000.0,450.0,N,0,2700000,2706000
c01,451,2706000,27060.0,451.0,N,0,2706000,2712000
c01,452,2712000,27120.0,452.0,N,0,2712000,2718000
c01,453,2718000,27180.0,453.0,N,0,2718000,2724000
c01,454,2724000,27240.0,454.0,N,0,2724000,2730000
c01,455,2730000,27300.0,455.0,N,0,2730000,2736000
c01,456,2736000,27360.0,456.0,N,0,2736000,2742000
c01,457,2742000,27420.0,457.0,N,0,2742000,2748000
c01,458,2748000,27480.0,458.0,N,0,2748000,2754000
c01,459,2754000,27540.0,459.0,N,0,2754000,2760000
c01,460,2760000,27600.0,460.0,N,0,2760000,2766000
c01,461,2766000,27660.0,461.0,N,0,2766000,2772000
c01,462,2772000,27720.0,462.0,N,0,2772000,2778000
c01,463,2778000,27780.0,463.0,N,0,2778000,2784000
c01,464,2784000,27840.0,464.0,N,0,2784000,2790000
c01,465,2790000,27900.0,465.0,N,0,2790000,2796000
c01,466,2796000,27960.0,466.0,N,0,2796000,2802000
c01,467,2802000,28020.0,467.0,N,0,2802000,2808000
c01,468,2808000,28080.0,468.0,N,0,2808000,2814000
c01,469,2814000,28140.0,469.0,N,0,2814000,2820000
c01,470,2820000,28200.0,470.0,N,0,2820000,2826000
c01,471,2826000,28260.0,471.0,N,0,2826000,2832000
c01,472,2832000,28320.0,472.0,N,0,2832000,2838000
c01,473,2838000,28380.0,473.0,N,0,2838000,2844000
c01,474,2844000,28440.0,474.0,N,0,2844000,2850000
c01,475,2850000,28500.0,475.0,N,0,2850000,2856000
c01,476,2856000,28560.0,476.0,N,0,2856000,2862000
c01,477,2862000,28620.0,477.0,N,0,2862000,2868000
c01,478,2868000,28680.0,478.0,N,0,2868000,2874000
c01,479,2874000,28740.0,479.0,N,0,2874000,2880000
c01,480,2880000,28800.0,480.0,N,0,2880000,2886000
